ID,Code,Address/Intersection/Area,Latitude,Longitude,"Date of cleanup, inspection or posting",Staff hours,# staff members,Pieces of equipment used,Items to storage?,Hazmat,Yards of debris,Images?
346136,PFI10,Southside under Ferry Street Bridge,44.0576872970731,-123.084435519236,Oct-20,0,1,0,No,,0,Yes
346146,SFS30,4216 W 7th Ave,44.0512513778604,-123.163726599719,Oct-20,7,3,3,No,Called NW Hazmat,2,No
346147,PFI10,Riverhouse,44.0637955445365,-123.105603306268,Oct-20,0.5,1,0,No,,0,Yes
346152,PFI10,SB,44.0622095125899,-123.097553457215,Oct-20,0.5,1,0,No,,0,Yes
346153,SFS30,Pacific/Danebo,44.0573118827778,-123.178136187500,Oct-20,5,3,3,No,,0,No
346255,PFI10,WJ,44.0531318744053,-123.101452598872,Oct-20,0,1,0,No,,0,Yes
346256,PFI10,WJ,44.0530613998403,-123.101547818163,Oct-20,0,1,0,No,,0,Yes
346257,PFI10,WJ,44.0530591103234,-123.101404892936,Oct-20,0,1,0,No,,0,Yes
346261,PFI10,Westmoreland,44.0391085334047,-123.115903569062,Oct-20,0,1,0,No,,0,Yes
346262,PFI10,WM,44.0400036563130,-123.115922619481,Oct-20,0,1,0,No,,0,Yes
346267,PFI10,Grant,44.0423029280427,-123.122160459923,Oct-20,0,1,0,No,,0,Yes
346302,PFI10,Scobert,44.0552060155286,-123.110402788151,Oct-20,0,1,0,No,,0,Yes
346303,PFI10,Scobert,44.0550192162995,-123.110172973198,Oct-20,0,1,0,No,,0,Yes
346310,PFI10,AP,44.0296018428895,-123.086993918993,Oct-20,0,1,0,Yes; returned,,0,Yes
346311,PFI10,AP,44.0295617909220,-123.087005307543,Oct-20,0,1,0,No,,0,Yes
346312,PFI10,AP,44.0295975139638,-123.086949804252,Oct-20,0,1,0,No,,0,Yes
346314,PFI10,WB,44.0679400564155,-123.113873400253,Oct-20,0,1,0,Yes; expired,,0,Yes
346321,PFI10,WB,44.0759654888647,-123.116069556172,Oct-20,0,1,0,No,,0,Yes
346323,PFI10,WB,44.0876383624260,-123.119436167263,Oct-20,0,1,0,No,,0,Yes
346339,PFI10,Oak Path West,44.0470951230858,-123.137599468832,Oct-20,0,1,0,No,,0,Yes
346340,SFS30,Beltline/River Road,44.0975467530410,-123.128719954346,Oct-20,1.5,1,1,No,Called NW Hazmat,0,No
346342,PFI10,SB,44.0605720557555,-123.091743272861,Oct-20,0,1,0,No,,0,Yes
346347,SFS30,18th/Chambers,44.0404261207169,-123.117692185691,Oct-20,3,3,3,No,,1,No
346428,PFI10,AC,44.0471135220447,-123.153483433853,Oct-20,0,1,0,No,,0,Yes
346429,PFI10,AC,44.0471187248808,-123.153598513962,Oct-20,0,1,0,No,,0,Yes
346440,PFI10,Bertelsen,44.0551456630944,-123.160132018123,Oct-20,0,1,0,No,,0,Yes
346450,PFI11,AB,44.0581246557983,-123.083483219971,Oct-20,0,1,0,No,,0,Yes
346451,PFI10,SK,44.0446879765061,-123.053021809867,Oct-20,0,1,0,No,,0,Yes
346452,PFI10,SK,44.0447846639211,-123.055919062674,Oct-20,0,1,0,No,,0,Yes
346456,PFI10,OPE,44.0463761335573,-123.131522249769,Oct-20,0,1,0,No,,0,Yes
346459,PFI10,WJ,44.0585710567922,-123.100671733877,Oct-20,0,1,0,No,,0,Yes
346461,PFI10,WJ,44.0525721742307,-123.101119486980,Oct-20,0,1,0,No,,0,Yes
346462,PFI10,WJ,44.0537729998441,-123.099955805570,Oct-20,0,1,0,No,,0,Yes
346467,PFI10,Garfield,44.0422865248288,-123.122284699624,Oct-20,0,1,0,No,,0,Yes
346468,PFI10,Garfield,44.0421999925115,-123.121591273465,Oct-20,0,1,0,No,,0,Yes
346478,PFI10,Garfield,44.0426307105488,-123.121317999286,Oct-20,0,1,0,No,,0,Yes
346482,PFI10,Garfield,44.0427309890078,-123.120984317890,Oct-20,0,1,0,No,,0,Yes
346499,PFI10,Gudukut,44.0442297915696,-123.125921280896,Oct-20,0,1,0,No,,0,Yes
346506,SWM30,7th across from overhead doors,44.0519448764719,-123.125034679002,Oct-20,0,1,0,Yes; expired,,0,Yes
346512,PFI10,Meadowlark,44.0619058284996,-123.194125515485,Oct-20,0,1,0,No,,0,Yes
346513,PFI10,TS,44.0686350734840,-123.138833519571,Oct-20,0,1,0,No,,0,Yes
346514,PFI10,TS,44.0688261728181,-123.139030196948,Oct-20,0,1,0,No,,0,Yes
346515,PFI10,TS,44.0694500891016,-123.139156008180,Oct-20,0,1,0,Yes; returned,,0,Yes
346516,PFI10,TS,44.0695974203198,-123.137922598188,Oct-20,0,1,0,No,,0,Yes
346526,SFS30,4765 Pacific Ave,44.0572150643923,-123.181667198207,Oct-20,8,3,3,No,,2,No
346527,SFS30,11th/Commerce,44.0491724450153,-123.167488054967,Oct-20,13,3,3,No,Called NW Hazmat,8,Yes
346599,PFI10,Westmoreland,44.0414388310137,-123.115283144527,Oct-20,0,1,0,No,,0,Yes
346600,PFI10,WM,44.0420349036357,-123.115431038311,Oct-20,0,1,0,No,,0,Yes
346606,SFS30,480 E 30th Ave,44.0239794359388,-123.084839524524,Oct-20,2.5,3,2,No,,0,No
346612,PFI10,Westmoreland,44.0405938755876,-123.115934704395,Oct-20,0,1,0,No,,0,Yes
346634,PFI10,SB,44.0608781137637,-123.100303749262,Oct-20,0,1,0,No,,0,Yes
346636,SFS30,Unthank St,44.0681045124452,-123.179485338459,Oct-20,3,3,3,No,,2,No
346637,PFI10,SB,44.0609769352569,-123.093579179043,Oct-20,0,1,0,No,,0,Yes
346638,PFI10,SB,44.0602181468232,-123.090353715701,Oct-20,0,1,0,No,,0,Yes
346640,PFI10,SB,44.0596877473203,-123.088830746664,Oct-20,0.5,1,0,Yes; expired,,0,Yes
346644,PFI10,Amazon Community Garden,44.0282621276860,-123.086666607467,Oct-20,0,1,0,No,,0,Yes
346681,PFI10,EB,44.0887537552071,-123.117447840986,Oct-20,0,1,0,No,,0,Yes
346685,PFI10,Oak Patch East,44.0461788282360,-123.131952198963,Oct-20,0,1,0,No,,0,Yes
346702,PFI10,Scobert,44.0551697040137,-123.109895313162,Oct-20,0.25,1,0,No,,0,Yes
346703,PFI10,Scobert,44.0553266276593,-123.109856025530,Oct-20,0.25,1,0,No,,0,Yes
346704,PFI10,Grant,44.0422994120193,-123.122148698332,Oct-20,0,1,0,No,,0,Yes
346705,PFI10,Garfield,44.0423676517455,-123.120095881748,Oct-20,0,1,0,No,,0,Yes
346707,PFI10,Oak Patch East,44.0467057704220,-123.133166233436,Oct-20,0,1,0,No,,0,Yes
346708,PFI10,OPW,44.0463615184991,-123.136891562142,Oct-20,0,1,0,No,,0,Yes
346709,PFI10,OPW,44.0464556854760,-123.136860595159,Oct-20,0,1,0,No,,0,Yes
346710,PFI10,AC,44.0463490008416,-123.142078713334,Oct-20,0,1,0,No,,0,Yes
346711,PFI10,AC,44.0500571345859,-123.166491796323,Oct-20,0,1,0,No,,0,Yes
346720,PFI10,SB,44.0621097567268,-123.097166697597,Oct-20,0,1,0,No,,0,Yes
346724,PFI10,WJ,44.0582571598206,-123.101460182649,Oct-20,0,1,0,No,,0,Yes
346725,PFI10,WJ,44.0536931712766,-123.099889818411,Oct-20,0,1,0,No,,0,Yes
346726,PFI10,WJ,44.0535907983813,-123.099608244538,Oct-20,0,1,0,No,,0,Yes
346727,PFI10,WJ,44.0527637564917,-123.100561930155,Oct-20,0,1,0,No,,0,Yes
346728,PFI10,WJ,44.0527489772368,-123.100570532341,Oct-20,0,1,0,No,,0,Yes
346729,PFI10,WJ,44.0561486689389,-123.101067184246,Oct-20,0,1,0,No,,0,Yes
346730,PFI11,SB,44.0575700471692,-123.084408025931,Oct-20,0,1,0,No,,0,Yes
346731,PFI10,SB,44.0601742157579,-123.093865966152,Oct-20,0,1,0,No,,0,Yes
346732,PFI10,SB,44.0604323157874,-123.094988089247,Oct-20,0,1,0,No,,0,Yes
346736,PFI10,Westmoreland,44.0419949743079,-123.115277021076,Oct-20,0,1,0,No,,0,Yes
346849,PFI10,Pin location,43.9967726559941,-123.080525324742,Oct-20,0,1,0,No,,0,Yes
346851,SFS30,755 W 10th Ave,44.0493632145057,-123.104284168253,Oct-20,4.5,4,3,No,,2,No
346853,SFS30,Lone Oak Ave,44.0991758900792,-123.122765842983,Oct-20,11,5,4,No,,0,Yes
346854,SFS30,5th/Washington,44.0543444405767,-123.100299531732,Oct-20,8,4,3,No,,0,Yes
346855,SFS30,5th Aly/Van Buren,44.0538211882510,-123.109417650273,Oct-20,8,4,3,No,,0,Yes
346857,PFI10,Terry,44.0960775419489,-123.186916230486,Oct-20,0,1,0,No,,0,Yes
346858,SFS30,E 19th/Oak Aly,44.0389739744680,-123.091986959226,Oct-20,8,3,3,No,,0,Yes
346859,SFS30,HWY 99/Foch,44.0614744737979,-123.134507157994,Oct-20,57.5,5,4,No,,22,Yes
346884,PFI10,Garfield,44.0425912285736,-123.119824470122,Oct-20,0,1,0,No,,0,Yes
346890,PFI10,Garfield,44.0426884768105,-123.120933040967,Oct-20,0,1,0,No,,0,Yes
346944,PFI10,AC,44.0464205729061,-123.142973053379,Oct-20,0,1,0,No,,0,Yes
346945,PFI10,Oak Path West,44.0465201829184,-123.136776150836,Oct-20,0,1,0,No,,0,Yes
346947,PFI10,OPW,44.0470159888335,-123.137602878334,Oct-20,0,1,0,No,,0,Yes
346978,PFI10,Trainsong,44.0685826213160,-123.138855453715,Oct-20,0,1,0,No,,0,Yes
347030,PFI10,SB,44.0573081516639,-123.096266814664,Oct-20,0,1,0,No,,0,Yes
347031,PFI10,Westmoreland,44.0419791691509,-123.116186069751,Oct-20,0,1,0,No,,0,Yes
347040,SFS30,Madison St,44.0532697290675,-123.103324155288,Oct-20,5.5,3,3,No,,0,No
347041,PFI10,Garfield,44.0427805521630,-123.121281562575,Oct-20,0,1,0,No,,0,Yes
347075,SFS30,W 2nd/Van Buren,44.0576444567604,-123.109419204808,Oct-20,4,3,3,No,,0,No
347077,PFI10,Knickerbocker,44.0447193873434,-123.053042860784,Oct-20,0,1,0,No,,0,Yes
347080,PFI10,Whilamut,44.0464039857213,-123.055585266435,Oct-20,0,1,0,No,,0,Yes
347104,PFI10,Oak Path West,44.0465363077869,-123.136740152989,Oct-20,0,1,0,No,,0,Yes
347105,PFI10,WJ,44.0545691236135,-123.101226492144,Oct-20,0,1,0,No,,0,Yes
347117,SFS30,1037 W 4th Ave,44.0557529647434,-123.108466097683,Oct-20,3.5,4,3,No,,1,No
347120,SFS30,3rd/Wallis,44.0555900335546,-123.154400093631,Oct-20,18,4,3,No,,15,No
347122,SFS30,I-5/Franklin,44.0440556960407,-123.049819842296,Oct-20,1,1,1,No,,0,No
347337,PFI10,SB,44.0609540546806,-123.093700563162,Oct-20,0,1,0,No,,0,Yes
347344,PFI10,AC,44.0463805468952,-123.143117485101,Oct-20,0,1,0,No,,0,Yes
347345,PFI10,AC,44.0463914452711,-123.143105478474,Oct-20,0,1,0,No,,0,Yes
347356,SFS30,Arrowsmith St,44.0495414958896,-123.186157401937,Oct-20,9.5,4,3,No,,2,No
347357,PFI10,OPE,44.0462762438596,-123.131082844037,Oct-20,0,1,0,No,,0,Yes
347360,PFI10,Gudukut,44.0446460555955,-123.126331105267,Oct-20,0,1,0,No,,0,Yes
347361,SWM30,7th across from overhead doors,44.0519919512695,-123.124943839201,Oct-20,0,1,0,No,,0,Yes
347369,PFI10,Garfield,44.0425300578215,-123.120160972757,Oct-20,0,1,0,No,,0,Yes
347370,PFI10,SB,44.0602327667578,-123.090227107879,Oct-20,0.5,1,0,No,,0,Yes
347371,PFI10,Garfield,44.0426853904233,-123.119817445377,Oct-20,0,1,0,No,,0,Yes
347372,PFI10,Skinners Butte,44.0602745536276,-123.095935136912,Oct-20,0.5,1,0,No,,0,Yes
347416,PFI10,Monroe,44.0493857750042,-123.105974988844,Oct-20,0,1,0,No,,0,Yes
347444,PFI10,Franklin,44.0447666542628,-123.055457056650,Oct-20,0.5,1,0,No,,0,Yes
347459,PFI10,WJ,44.0578361228896,-123.101516830773,Oct-20,0,1,0,No,,0,Yes
347460,PFI10,WJ,44.0583906821902,-123.100592419600,Oct-20,0,1,0,No,,0,Yes
347473,PFI10,Franklin,44.0451295278523,-123.058844444814,Oct-20,0,1,0,No,,0,Yes
347476,PFI10,WJ,44.0537027074341,-123.099858017822,Oct-20,0,1,0,No,,0,Yes
347477,PFI10,WJ,44.0536779003273,-123.099839970100,Oct-20,0,1,0,No,,0,Yes
347481,PFI10,Amazon,44.0307009403386,-123.086849921405,Oct-20,0,1,0,No,,0,Yes
347490,PFI10,Delta Ponds,44.0713052683843,-123.113987157909,Oct-20,0,1,0,No,,0,Yes
347497,PFI10,Delta Ponds,44.0759980375877,-123.108470275070,Oct-20,0,1,0,No,,0,Yes
347501,PFI10,Merry Lane Brige,44.0848012631737,-123.119885003479,Oct-20,0,1,0,No,,0,Yes
347502,PFI10,Delta Ponds,44.0705890760371,-123.113711742201,Oct-20,0,1,0,No,,0,Yes
347505,PFI10,TS,44.0694308991320,-123.138879175487,Oct-20,0.5,1,0,No,,0,Yes
347512,PFI10,TS,44.0692111062146,-123.139307158689,Oct-20,0,1,0,No,,0,Yes
347514,SFS30,W 5th Aly,44.0537999428485,-123.102418132352,Oct-20,10,3,3,No,,14,No
347538,PFI10,Downstream West Bank,44.0866921858389,-123.119110530541,Oct-20,0,1,0,No,,0,Yes
347544,PFI10,Debrick Slough,44.0935037210302,-123.102024469957,Oct-20,0,1,0,No,,0,Yes
347548,PFI10,Grant,44.0422684900766,-123.121931155221,Oct-20,0,1,0,No,,0,Yes
347569,PFI10,WM,44.0412370259906,-123.115300119089,Oct-20,0,1,0,No,,0,Yes
347585,PFI10,East Bank,44.0709121161367,-123.112108208747,Oct-20,0,1,0,No,,0,Yes
347590,PFI10,Greenway Bridge East,44.0674584287108,-123.110747811182,Oct-20,0,1,0,No,,0,Yes
347592,PFI10,Grant,44.0423997741972,-123.122536775360,Oct-20,0,1,0,No,,0,Yes
347593,PFI10,Garfield,44.0425272689986,-123.120168840718,Oct-20,0,1,0,No,,0,Yes
347606,PFI10,WJ,44.0531418611288,-123.100444252832,Oct-20,0,1,0,No,,0,Yes
347608,PFI10,WJ,44.0528913212681,-123.101483184785,Oct-20,0,1,0,No,,0,Yes
347611,PFI10,WJ,44.0529803945803,-123.101594641756,Oct-20,0,1,0,No,,0,Yes
347621,PFI10,SB,44.0601466735014,-123.089977559775,Oct-20,0,1,0,No,,0,Yes
347622,PFI10,SB,44.0601243226747,-123.089913919955,Oct-20,0,1,0,No,,0,Yes
347624,PFI10,WJ,44.0536871779441,-123.102158578520,Oct-20,0,1,0,No,,0,Yes
347631,PFI10,WJ,44.0536241228308,-123.102151740977,Oct-20,0,1,0,No,,0,Yes
347681,SFS30,300 Country Club Road,44.0626929394632,-123.088510469132,Oct-20,3,3,2,No,,0,No
347682,SFS30,Railroad/Polk,44.0597541539456,-123.112383855454,Oct-20,3,3,2,No,,1,No
347757,SWM30,Chambers connector,44.0631729289228,-123.117080435919,Oct-20,0,1,0,No,,0,Yes
347759,SWM30,Chambers connector,44.0607653626125,-123.116843461474,Oct-20,0.5,1,0,No,,0,Yes
347764,SWM30,Chambers connector,44.0625952290530,-123.116812771760,Oct-20,0,1,0,Yes; expired,,0,Yes
347765,SWM30,Chambers connector,44.0610024388073,-123.116831511741,Oct-20,0.5,1,0,No,,0,Yes
347766,SWM30,Chambers connector,44.0626973463926,-123.117063939475,Oct-20,0.5,1,0,No,,0,Yes
347767,SWM30,Chambers connector,44.0610431503373,-123.116930796478,Oct-20,0,1,0,No,,0,Yes
347778,SWM30,Pin location,44.0611050188226,-123.116802494152,Oct-20,0.5,1,0,No,,0,Yes
347779,SWM30,Chambers connector,44.0617784595701,-123.117092907206,Oct-20,0.5,1,0,No,,0,Yes
347780,SWM30,Chambers connector,44.0613814878597,-123.116944338884,Oct-20,0.5,1,0,No,,0,Yes
347781,SWM30,Chambers connector,44.0619651142872,-123.117092882478,Oct-20,0.5,1,0,No,,0,Yes
347807,SWM30,Pin location,44.0603865768484,-123.117797363165,Oct-20,0,1,0,No,,0,Yes
347811,SFS30,665 Horn Lane,44.0816150290979,-123.128376987366,Oct-20,1.5,3,2,No,,0,No
347813,PFI10,WM,44.0402852939543,-123.115591556434,Oct-20,0,1,0,No,,0,Yes
347876,PFI10,AC,44.0463360136329,-123.143266088620,Oct-20,0,1,0,No,,0,Yes
347877,PFI10,AC,44.0464710143550,-123.142837815886,Oct-20,0,1,0,No,,0,Yes
347888,PFI10,Scobert,44.0553389913007,-123.110183176764,Oct-20,0.5,1,0,No,,0,Yes
347889,PFI10,Scobert,44.0553217973445,-123.109838586955,Oct-20,0,1,0,No,,0,Yes
347891,PFI10,Scobert,44.0550694730937,-123.110036184510,Oct-20,0,1,0,No,,0,Yes
347892,PFI10,Scobert,44.0550670549063,-123.110075658362,Oct-20,0,1,0,No,,0,Yes
347893,PFI10,Scobert,44.0550632142211,-123.110274507940,Oct-20,0,1,0,No,,0,Yes
348009,PFI10,Sorrel Pond,44.0640956845412,-123.072068264389,Oct-20,0,1,0,No,,0,Yes
348010,PFI10,Sorrel Pond,44.0638111163713,-123.072208480600,Oct-20,0,1,0,No,,0,Yes
348014,PFI10,SB,44.0602196390703,-123.090339295656,Oct-20,0.5,1,0,No,,0,Yes
348141,PFI10,Westmoreland,44.0412346379411,-123.115478015576,Oct-20,0,1,0,No,,0,Yes
348142,PFI10,Pin location,44.0427674882575,-123.120899146515,Oct-20,0,1,0,No,,0,Yes
348145,PFI10,Garfield,44.0426343183011,-123.120667803204,Oct-20,0,1,0,No,,0,Yes
348147,PFI10,Garfield,44.0425292179424,-123.120142337017,Oct-20,0,1,0,No,Needles,0,Yes
348151,PFI10,Garfield,44.0422778307842,-123.120640474613,Oct-20,0,1,0,No,Needles,0,Yes
348155,SFS30,2975 Tyinn,44.0482876548596,-123.136298666195,Oct-20,2,3,2,No,,0,No
348156,PFI10,Skinners Butte,44.0623902861950,-123.097920853910,Oct-20,0,1,0,No,,0,Yes
348162,SFS30,4th/Blair,44.0554501631839,-123.109118985271,Oct-20,6,3,3,No,,0,No
348163,SFS30,5th Aly/Fillmore,44.0538577092451,-123.119039220992,Oct-20,9,4,3,No,,0,Yes
348164,SFS30,10th Aly/Grant,44.0481376167368,-123.120090822517,Oct-20,12,3,3,No,,0,Yes
348165,SFS30,W 1st/Bertelsen,44.0582434075755,-123.163053180652,Oct-20,12,3,3,No,Called NW Hazmat,0,Yes
348166,SFS30,990 Owen Loop N,44.0496795310878,-123.192313809282,Oct-20,36.5,4,3,No,Called NW Hazmat,22,Yes
348201,PFI10,Westmoreland,44.0403005303358,-123.115682587957,Oct-20,0,1,0,No,,0,Yes
348202,PFI10,Westmoreland,44.0408366677986,-123.115697196313,Oct-20,0,1,0,No,,0,Yes
348207,PFI10,Scobert,44.0551425250249,-123.109962807514,Oct-20,0,1,0,No,,0,Yes
348347,PFI10,Lone Oak,44.0991628624579,-123.122433548289,Oct-20,0.5,1,0,No,,0,Yes
348348,PFI10,Lone Oak,44.0989413413257,-123.122422670023,Oct-20,0,1,0,No,,0,Yes
348349,PFI10,Lone Oak,44.0991971259695,-123.122423417753,Oct-20,0.5,1,0,No,,0,Yes
348372,PFI10,Westmoreland,44.0411142889699,-123.115184708766,Oct-20,0,1,0,No,,0,Yes
348381,PFI10,Garfield,44.0427088207212,-123.119716851944,Oct-20,0,1,0,No,,0,Yes
348396,PFI10,Rasor,44.0722098152784,-123.116993186119,Oct-20,0,1,0,No,,0,Yes
348399,PFI10,AB,44.0522030672375,-123.071026079915,Oct-20,0,1,0,No,,0,Yes
348425,PFI10,Alton Baker,44.0481766597976,-123.059435588084,Oct-20,0,1,0,No,,0,Yes
348433,PFI10,AB,44.0457487812417,-123.052642731545,Oct-20,0,1,0,No,,0,Yes
348436,PFI10,AB,44.0481165597516,-123.051404957396,Oct-20,0,1,0,No,,0,Yes
348437,PFI10,AB,44.0579347197539,-123.082918601912,Oct-20,0,1,0,Yes; expired,,0,Yes
348439,PFI10,SB,44.0573211857185,-123.084128557329,Oct-20,0,1,0,Yes; expired,,0,Yes
348447,PFI10,SB,44.0607250826276,-123.091918533295,Oct-20,0,1,0,No,,0,Yes
348450,PFI10,Knickerbocker,44.0442050735212,-123.051036729178,Oct-20,0.5,1,0,No,,0,Yes
348454,PFI10,SB,44.0612764257910,-123.098845122348,Oct-20,0.5,1,0,No,,0,Yes
348460,PFI10,WB,44.0775823262411,-123.115662271804,Oct-20,0,1,0,No,,0,Yes
348462,PFI10,EB,44.0886910162658,-123.117494963802,Oct-20,0,1,0,No,,0,Yes
348463,PFI10,Franklin,44.0447799402090,-123.055458867163,Oct-20,0,1,0,No,,0,Yes
348465,PFI10,AB,44.0542592601828,-123.082612798081,Oct-20,0.5,1,0,No,,0,Yes
348572,PFI10,Grant,44.0422755051420,-123.119754351704,Oct-20,0,1,0,No,,0,Yes
348573,PFI10,Westmoreland,44.0405002458004,-123.115482658574,Oct-20,0,1,0,No,,0,Yes
348577,PFI10,Trainsong,44.0683450092636,-123.138534235488,Oct-20,0,1,0,No,,0,Yes
348578,PFI10,Trainsong,44.0689390545479,-123.138987926340,Oct-20,0,1,0,No,,0,Yes
348579,PFI10,Trainsong,44.0693943588893,-123.139448922071,Oct-20,0,1,0,No,,0,Yes
348580,PFI10,Trainsong,44.0694165088184,-123.139326130580,Oct-20,0,1,0,No,,0,Yes
348582,PFI10,Amazon Corridor,44.0468166876504,-123.149674320808,Oct-20,0,1,0,No,,0,Yes
348583,PFI10,Garfield,44.0427147862655,-123.119699884484,Oct-20,0,1,0,No,,0,Yes
348589,PFI10,Amazon Corridor,44.0465195795837,-123.145642654393,Oct-20,0,1,0,No,,0,Yes
348591,SFS30,Garfield/Broadway,44.0499824105546,-123.122916293448,Oct-20,5,4,3,No,,0,No
348593,SFS30,E 20th Ave,44.0379369253544,-123.090017029889,Oct-20,4,3,3,No,,0,No
348594,SFS30,E 20th Ave,44.0379369253544,-123.090017029889,Oct-20,4,3,3,No,,0,No
348595,PFI10,Amazon Corridor,44.0465704372410,-123.144623965325,Oct-20,0,1,0,No,,0,Yes
348596,PFI10,Gudukut,44.0449432698361,-123.126462997214,Oct-20,0,1,0,No,,0,Yes
348597,SFS30,2630 Lone Oak Way,44.1008427263101,-123.125447352346,Oct-20,1,1,1,No,,0,No
348599,PFI10,Pin location,44.0463613253684,-123.144949494017,Oct-20,0,1,0,No,,0,Yes
348603,PFI10,Oak Patch East,44.0460899122410,-123.131227399042,Oct-20,0,1,0,No,,0,Yes
348604,PFI10,AB,44.0540016633429,-123.082402020551,Oct-20,0.5,1,0,No,,0,Yes
348611,PFI10,AC,44.0472167393399,-123.139660489450,Oct-20,0,1,0,No,,0,Yes
348628,PFI10,Scobert,44.0553881004143,-123.110465845943,Oct-20,0,1,0,No,,0,Yes
348629,PFI10,WJ,44.0545006898041,-123.101363252538,Oct-20,0,1,0,No,,0,Yes
348630,PFI10,WJ,44.0539645525875,-123.101405075537,Oct-20,0,1,0,No,,0,Yes
348632,PFI10,WJ,44.0531659978135,-123.101520987954,Oct-20,0,1,0,No,,0,Yes
348635,PFI10,WJ,44.0529723769807,-123.101634996823,Oct-20,0,1,0,No,,0,Yes
348636,PFI10,WJ,44.0528980671643,-123.101656265178,Oct-20,0,1,0,No,,0,Yes
348638,PFI10,WJ,44.0529309765540,-123.101549814393,Oct-20,0,1,0,No,,0,Yes
348653,PFI10,MJ,44.0678911287247,-123.114210954257,Oct-20,0,1,0,No,,0,Yes
348655,PFI10,Delta Ponds,44.0714003677356,-123.113850403888,Oct-20,0,1,0,No,,0,Yes
348767,PFI10,Suzanne Arlie,43.9919361441602,-123.037867554127,Oct-20,0,1,0,No,,0,Yes
348778,PFI11,SB,44.0594155935826,-123.087900224856,Oct-20,0,1,0,No,,0,Yes
348786,PFI11,Skinners Butte,44.0596398928806,-123.087633146718,Oct-20,0,1,0,No,,0,Yes
348837,PFI10,Lone Oak,44.0992211363333,-123.122388852119,Oct-20,0,1,0,No,,0,Yes
348903,SFS30,Pin location,44.0531759412498,-123.102631945365,Oct-20,7.5,4,2,No,,0,No
348941,SFS30,Beltline/River Road,44.0965711185019,-123.128296630453,Oct-20,4,2,3,No,,0,No
349014,PFI10,Lone Oak,44.0986144736131,-123.122132586756,Oct-20,0.5,1,0,No,,0,Yes
349017,PFI10,Lone Oak,44.0989968399673,-123.122393221541,Oct-20,0,1,0,No,,0,Yes
349025,PFI10,Garfield,44.0427383956904,-123.121130812924,Oct-20,0,1,0,No,,0,Yes
349027,PFI10,Garfield,44.0424495634540,-123.119718088080,Oct-20,0,1,0,No,,0,Yes
349028,PFI10,Garfield,44.0424662589033,-123.119696468232,Oct-20,0,1,0,No,,0,Yes
349039,SFS30,E 11th/Ferry Aly,44.0482487648581,-123.085887514360,Oct-20,5,2,3,No,,0,No
349043,SFS30,E 24th/Onyx Aly,44.0334404615421,-123.073809235455,Oct-20,1,1,1,No,,0,No
349161,PFI10,Garfield,44.0423670671807,-123.122545715666,Nov-20,0,1,0,No,,0,Yes
349171,PFI10,Westmoreland,44.0411230455990,-123.115583277754,Nov-20,0,1,0,No,,0,Yes
349184,PFI10,Tugman,44.0168888766398,-123.082466058116,Nov-20,0,1,0,No,,0,Yes
349195,PFI10,AC,44.0501183762461,-123.167945079667,Nov-20,0,1,0,No,,0,Yes
349211,PFI10,Amazon,44.0295110451870,-123.087003633369,Nov-20,0,1,0,No,,0,Yes
349229,PFI10,AC,44.0465477930322,-123.144606120613,Nov-20,0,1,0,No,,0,Yes
349232,PFI10,AC,44.0462315422353,-123.145535658479,Nov-20,0,1,0,No,,0,Yes
349234,PFI10,WJ,44.0584580427686,-123.100591949943,Nov-20,0,1,0,No,,0,Yes
349236,PFI10,WJ,44.0585927876397,-123.100746711830,Nov-20,0,1,0,No,,0,Yes
349239,PFI10,WJ,44.0585774369797,-123.100897380621,Nov-20,0,1,0,No,,0,Yes
349241,PFI10,WJ,44.0584089098161,-123.101129226324,Nov-20,0,1,0,No,,0,Yes
349249,PFI10,WJ,44.0530283344746,-123.101621052796,Nov-20,0,1,0,No,,0,Yes
349250,PFI10,WJ,44.0528352195617,-123.101033437461,Nov-20,0,1,0,No,,0,Yes
349251,PFI10,WJ,44.0537378618082,-123.101532268827,Nov-20,0,1,0,No,,0,Yes
349252,PFI10,WJ,44.0537420954588,-123.101556297559,Nov-20,0,1,0,No,,0,Yes
349254,PFI10,WJ,44.0537710560849,-123.100026511713,Nov-20,0,1,0,No,,0,Yes
349255,PFI10,WJ,44.0536617445633,-123.099954260914,Nov-20,0,1,0,No,,0,Yes
349257,SFS30,4th/Madison,44.0554454245399,-123.103338060611,Nov-20,2,2,3,No,,0,No
349262,PFI10,WJ,44.0535796353190,-123.099901659410,Nov-20,0,1,0,No,,0,Yes
349264,PFI10,WJ,44.0535485822221,-123.099824788414,Nov-20,0,1,0,No,,0,Yes
349267,SFS30,W 2nd/Van Buren,44.0576449249935,-123.109446444146,Nov-20,3,2,3,No,,2,No
349347,PFI10,Garfield,44.0426697687411,-123.121151426727,Nov-20,0,1,0,Yes; expired,,0,Yes
349437,PFI10,Garfield,44.0426697687411,-123.121151426727,Nov-20,0,1,0,Yes; expired,,0,Yes
349444,SFS30,2305 E 15th Ave,44.0441293038766,-123.057295014735,Nov-20,1,1,1,No,,0,No
349445,PFI10,Lone Oak,44.0985561930355,-123.121176110439,Nov-20,0,1,0,No,,0,Yes
349516,PFI10,Garfield,44.0421206467430,-123.120128729670,Nov-20,0,1,0,No,,0,Yes
349547,PFI10,Skinners Butte,44.0601440142059,-123.090415588320,Nov-20,0,1,0,No,,0,Yes
